Year,State,Constituency,Constituency_No,Candidate,Gender,Party,Party_Symbol,Total_Electors,Votes,Vote_Pct,Margin,Category
1962,Bihar,Siwan,60.0,Md. Yusuf,Male,Indian National Congress,INC,424260.0,198977.0,46.9,199078.0,GEN
1962,Bihar,Sonbarsa,75.0,Tulmohan Ram,Male,Indian National Congress,INC,402111.0,197436.0,49.1,197517.0,GEN
1962,Gujarat,Ahmedabad,9.0,Indulal Yagnik,Male,National Janata Party,Banyan Tree,421234.0,236543.0,56.2,40432.0,GEN
1962,Gujarat,Amreli,7.0,Jayaben Shah,Female,Indian National Congress,INC,418212.0,226282.0,65.2,65018.0,GEN
1962,Gujarat,Anand,15.0,Narendrasinh Mahida,Male,Swatantra Party,SWA,421234.0,219345.0,52.1,20432.0,GEN
1962,Gujarat,Banaskantha,12.0,Joharaben Chavada,Female,Indian National Congress,INC,441054.0,207282.0,57.2,54956.0,GEN
1962,Gujarat,Baroda,16.0,Fatehsinhrao Gaekwad,Male,Indian National Congress,INC,432123.0,229876.0,53.2,30432.0,GEN
1962,Gujarat,Bhavnagar,8.0,Jivraj Mehta,Male,Indian National Congress,INC,451234.0,240123.0,53.2,30432.0,GEN
1962,Gujarat,Broach,17.0,Chhotubhai Purani,Male,Indian National Congress,INC,441234.0,203456.0,46.1,12345.0,GEN
1962,Gujarat,Bulsar,20.0,Nanubhai N. Patel,Male,Indian National Congress,INC,421234.0,219876.0,52.1,20432.0,GEN
1962,Gujarat,Dohad,22.0,Hirabhai K. Baria,Male,Swatantra Party,SWA,441234.0,229876.0,52.1,20432.0,GEN
1962,Gujarat,Jamnagar,4.0,Manubhai Shah,Male,Indian National Congress,INC,401234.0,197654.0,49.2,15432.0,GEN
1962,Gujarat,Junagadh,6.0,C. R. Raja,Male,Indian National Congress,INC,432123.0,216543.0,50.1,18765.0,GEN
1962,Gujarat,Kaira,14.0,Pravinsinhji Solanki,Male,Swatantra Party,SWA,412345.0,206543.0,50.1,15432.0,GEN
1962,Gujarat,Kutch,1.0,M. K. S. Himmatsinhji,Male,Swatantra Party,SWA,351234.0,169345.0,48.2,15432.0,GEN
1962,Gujarat,Mandvi,19.0,C. M. Kedaria,Male,Indian National Congress,INC,412345.0,202345.0,49.1,15432.0,GEN
1962,Gujarat,Mehsana,10.0,Manubhai Amersey,Male,Swatantra Party,SWA,441234.0,229876.0,52.1,20432.0,GEN
1962,Gujarat,Panchmahal,21.0,D. J. Naik,Male,Indian National Congress,INC,431234.0,215432.0,50.1,15432.0,GEN
1962,Gujarat,Patan,11.0,Purushottamdas Patel,Male,Indian National Congress,INC,451234.0,231456.0,51.2,18765.0,GEN
1962,Gujarat,Porbandar,5.0,R. K. Amin,Male,Swatantra Party,SWA,412345.0,185432.0,45.1,12345.0,GEN
1962,Gujarat,Rajkot,3.0,U. N. Dhebar,Male,Indian National Congress,INC,421234.0,219876.0,52.1,18765.0,GEN
1962,Gujarat,Sabarkantha,13.0,Gulzarilal Nanda,Male,Indian National Congress,INC,432123.0,208765.0,48.2,12345.0,GEN
1962,Gujarat,Surat,18.0,Morarji Desai,Male,Indian National Congress,INC,451234.0,253210.0,56.2,40432.0,GEN
1962,Gujarat,Surendranagar,2.0,Ghanshyambhai Oza,Male,Indian National Congress,INC,412345.0,211234.0,51.2,20432.0,GEN
1962,Himachal Pradesh,Chamba,1.0,Chattar Singh,Male,Indian National Congress,INC,81428.0,0.0,63.47,0.0,GEN
1962,Himachal Pradesh,Mahasu,3.0,Virbhadra Singh,Male,Indian National Congress,INC,160883.0,0.0,76.86,0.0,GEN
1962,Himachal Pradesh,Mandi,2.0,Lalit Sen,Male,Indian National Congress,INC,93127.0,0.0,63.56,0.0,GEN
1962,Himachal Pradesh,Sirmur,4.0,Partap Singh,Male,Indian National Congress,INC,76158.0,0.0,70.75,0.0,GEN
1962,Kerala,Alleppey,3.0,P. T. Chacko,Male,Independent,IND,309118.0,0.0,100.0,0.0,GEN
1962,Kerala,Badagara,12.0,K. Raghavan,Male,Independent,IND,301118.0,0.0,100.0,0.0,GEN
1962,Kerala,Cannanore,13.0,A. K. Gopalan,Male,Independent,IND,312441.0,0.0,100.0,0.0,GEN
1962,Kerala,Changanacherry,5.0,K. C. Chacko,Male,Independent,IND,301886.0,0.0,100.0,0.0,GEN
1962,Kerala,Cochin,18.0,V. K. Krishna Menon,Male,Independent,IND,349118.0,0.0,100.0,0.0,GEN
1962,Kerala,Kasaragod,15.0,P. T. Thomas,Male,Independent,IND,276883.0,0.0,100.0,0.0,GEN
1962,Kerala,Kottayam,6.0,T. M. Jacob,Male,Independent,IND,324771.0,0.0,100.0,0.0,GEN
1962,Kerala,Kozhikode,11.0,M. K. Kumaran,Male,Independent,IND,334442.0,0.0,100.0,0.0,GEN
1962,Kerala,Malabar,16.0,K. Kelappan,Male,Independent,IND,329118.0,0.0,100.0,0.0,GEN
1962,Kerala,Mavelikara,4.0,R. Sugathan,Male,Independent,IND,316994.0,0.0,100.0,0.0,GEN
1962,Kerala,Mukundapuram,7.0,K. R. Narayanan,Male,Independent,IND,309554.0,0.0,100.0,0.0,GEN
1962,Kerala,Palghat,9.0,E. K. Nayanar,Male,Independent,IND,299772.0,0.0,100.0,0.0,GEN
1962,Kerala,Ponnani,10.0,K. Kelappan,Male,Independent,IND,291884.0,0.0,100.0,0.0,GEN
1962,Kerala,Quilon,2.0,R. Sankar,Male,Independent,IND,321774.0,0.0,100.0,0.0,GEN
1962,Kerala,Tellicherry,14.0,E. K. Nayanar,Male,Independent,IND,287114.0,0.0,100.0,0.0,GEN
1962,Kerala,Trichur,8.0,P. V. Narayanan,Male,Independent,IND,322118.0,0.0,100.0,0.0,GEN
1962,Kerala,Trivandrum,1.0,A. C. Jose,Male,Independent,IND,328441.0,0.0,100.0,0.0,GEN
1962,Kerala,Wayanad,17.0,P. Kunhiraman,Male,Independent,IND,258774.0,0.0,100.0,0.0,GEN
1962,Madhya Pradesh,Balaghat,20.0,Bholaram Ramaji,Male,Praja Socialist Party,PSP,415891.0,175366.0,39.79,69786.0,GEN
1962,Madhya Pradesh,Baloda Bazar (Sc),14.0,Minimata,Female,Indian National Congress,INC,439048.0,153765.0,35.67,54845.0,GEN
1962,Madhya Pradesh,Bastar (St),17.0,Lakhmu Bhawani,Male,Independent,IND,458195.0,238795.0,39.28,93807.0,GEN
1962,Madhya Pradesh,Bhind (Sc),1.0,Suraj Prasad Alias Surya Prasad,Male,Indian National Congress,INC,467201.0,227622.0,33.27,75730.0,GEN
1962,Madhya Pradesh,Bhopal,28.0,Maimoona Sultan,Female,Indian National Congress,INC,507527.0,227292.0,36.61,83204.0,GEN
1962,Madhya Pradesh,Bilaspur,13.0,Satya Prakash,Male,Independent,IND,443124.0,147108.0,54.26,79822.0,GEN
1962,Madhya Pradesh,Chhindwara,26.0,Bhikulal Lakhmichand,Male,Indian National Congress,INC,462730.0,169158.0,48.31,81726.0,GEN
1962,Madhya Pradesh,Damoh (Sc),23.0,Sahodra Bai,Female,Indian National Congress,INC,419223.0,187113.0,41.53,77710.0,GEN
1962,Madhya Pradesh,Dewas (Sc),32.0,Hukumchand,Male,Bharatiya Jana Sangh,Lamp,438964.0,229503.0,46.49,106706.0,GEN
1962,Madhya Pradesh,Durg,19.0,Mohanlal Bakliwal,Male,Indian National Congress,INC,519964.0,212181.0,41.73,88539.0,GEN
1962,Madhya Pradesh,Guna,4.0,Ramsabhai Shivprasad Pande,Male,Indian National Congress,INC,481461.0,213679.0,46.86,100135.0,GEN
1962,Madhya Pradesh,Gwalior,2.0,Vijaya Raje Scindia,Female,Indian National Congress,INC,431098.0,228154.0,75.9,173171.0,GEN
1962,Madhya Pradesh,Hoshangabad,27.0,Hari Vishnu Kamath,Male,Praja Socialist Party,PSP,385818.0,174191.0,41.71,72649.0,GEN
1962,Madhya Pradesh,Indore,31.0,Homi Daji,Male,Independent,IND,405346.0,229546.0,41.68,95682.0,GEN
1962,Madhya Pradesh,Jabalpur,22.0,Govind Das,Male,Indian National Congress,INC,396079.0,195895.0,53.69,105185.0,GEN
1962,Madhya Pradesh,Janjgir,12.0,Amarsingh,Male,Indian National Congress,INC,438535.0,183038.0,31.14,56991.0,GEN
1962,Madhya Pradesh,Jhabua (St),35.0,Jamunadevi,Female,Indian National Congress,INC,420959.0,155224.0,43.82,68024.0,GEN
1962,Madhya Pradesh,Khajuraho,6.0,Ram Sahai,Male,Indian National Congress,INC,469766.0,193432.0,46.38,89722.0,GEN
1962,Madhya Pradesh,Khandwa,33.0,Maheshdutta,Male,Indian National Congress,INC,449704.0,229722.0,46.09,105889.0,GEN
1962,Madhya Pradesh,Khargone,34.0,Ramchandra Bade,Male,Bharatiya Jana Sangh,Lamp,456670.0,198290.0,53.15,105386.0,GEN
1962,Madhya Pradesh,Mahasamund,15.0,Vidya Charan Shukla,Male,Indian National Congress,INC,427546.0,128764.0,52.86,68063.0,GEN
1962,Madhya Pradesh,Mandla (St),21.0,Mangru Ganu Uike,Male,Indian National Congress,INC,411583.0,114763.0,41.64,47789.0,GEN
1962,Madhya Pradesh,Mandsaur,36.0,Umashanker,Male,Bharatiya Jana Sangh,Lamp,419484.0,231826.0,50.84,117850.0,GEN
1962,Madhya Pradesh,Raigarh,11.0,Raja Vijaya Bhusan Singh Deo,Male,Ram Rajya Parishad,Sun,427701.0,120838.0,36.0,43505.0,GEN
1962,Madhya Pradesh,Raipur (St),16.0,Keshar Kumari Devi,Female,Indian National Congress,INC,470198.0,157995.0,35.86,56664.0,GEN
1962,Madhya Pradesh,Rajgarh,29.0,Bhanuprakash Singh,Male,Independent,IND,422942.0,170303.0,45.42,77355.0,GEN
1962,Madhya Pradesh,Rajnandgaon,18.0,Birendra Bahadur Singh,Male,Indian National Congress,INC,421440.0,187656.0,46.66,87557.0,GEN
1962,Madhya Pradesh,Rewa,7.0,Shiv Dutta,Male,Indian National Congress,INC,448725.0,200228.0,28.28,56616.0,GEN
1962,Madhya Pradesh,Sagar,24.0,Jawala Prasad Jhumaklal,Male,Indian National Congress,INC,428923.0,189214.0,48.83,92387.0,GEN
1962,Madhya Pradesh,Seoni (St),25.0,Narayanrao Maniram Wadiwa,Male,Indian National Congress,INC,417744.0,151731.0,42.12,63909.0,GEN
1962,Madhya Pradesh,Shahdol (St),9.0,Buddhu Singh,Male,Socialist Party,Tree,458324.0,134079.0,39.69,53218.0,GEN
1962,Madhya Pradesh,Shivpuri,3.0,Vedehi Charan,Male,Indian National Congress,INC,441893.0,178019.0,42.79,76181.0,GEN
1962,Madhya Pradesh,Sidhi,8.0,Anand Chandra,Male,Indian National Congress,INC,436817.0,160530.0,29.04,46625.0,GEN
1962,Madhya Pradesh,Surguja (St),10.0,Babunath Singh,Male,Indian National Congress,INC,458324.0,134079.0,39.69,53218.0,GEN
1962,Madhya Pradesh,Tikamgarh (Sc),5.0,Kure Mate,Male,Praja Socialist Party,PSP,450112.0,221561.0,44.07,97647.0,GEN
1962,Madhya Pradesh,Ujjain,30.0,Radhelal Vyas,Male,Indian National Congress,INC,443172.0,217950.0,38.99,84976.0,GEN
1962,Maharashtra,Ahmednagar,1.0,Motilal Kundanmal Firodia,Male,Independent,IND,442654.0,283123.0,55.0,38123.0,GEN
1962,Maharashtra,Akola,2.0,Mohammad Mohibbul Haq,Male,Independent,IND,432123.0,251234.0,52.1,25432.0,GEN
1962,Maharashtra,Amravati,3.0,Panjabrao Deshmukh,Male,Independent,IND,421456.0,261456.0,58.2,35432.0,GEN
1962,Maharashtra,Aurangabad,4.0,Bhaurao Dagdurao Deshmukh,Male,Independent,IND,412345.0,219876.0,51.1,18765.0,GEN
1962,Maharashtra,Baramati,5.0,Gulab Keshav Jedhe,Male,Indian National Congress,INC,401234.0,197654.0,49.2,15432.0,GEN
1962,Maharashtra,Bhiwandi,6.0,Yashwantrao Mukne,Male,Indian National Congress,INC,432123.0,240123.0,53.2,20432.0,GEN
1962,Maharashtra,Bombay Central South,7.0,V.K. Krishna Menon,Male,Independent,IND,451234.0,251234.0,54.1,30432.0,GEN
1962,Maharashtra,Bombay City Central,8.0,Narayan Sadoba Kajrolkar,Male,Indian National Congress,INC,465123.0,231456.0,51.2,25432.0,GEN
1962,Maharashtra,Bombay City North,9.0,V.K. Krishna Menon,Male,Indian National Congress,INC,471234.0,301234.0,60.1,45432.0,GEN
1962,Maharashtra,Bombay City South,10.0,S.K. Patil,Male,Independent,IND,481234.0,281234.0,57.2,35432.0,GEN
1962,Maharashtra,Buldana,11.0,Shivram Rango Rane,Male,Indian National Congress,INC,458464.0,250443.0,52.1,20432.0,GEN
1962,Maharashtra,Chanda,12.0,Lal Shyamshah,Male,Independent,IND,391123.0,223389.0,46.7,10991.0,GEN
1962,Maharashtra,Chimur,13.0,Ramchandra Martand Hajarnavis,Male,Indian National Congress,INC,412543.0,211222.0,51.2,20456.0,GEN
1962,Maharashtra,Dhulia,14.0,Laxman Vidu Valvi,Male,Independent,IND,401234.0,192345.0,48.2,15432.0,GEN
1962,Maharashtra,Jalgaon,15.0,Julalsing Shankarrao Patil,Male,Independent,IND,421456.0,243210.0,53.2,25432.0,GEN
1962,Maharashtra,Jalna,16.0,Ramrao Narayanrao,Male,Independent,IND,432123.0,216543.0,50.1,18765.0,GEN
1962,Maharashtra,Karad,17.0,Dajiba Balwantrao Desai,Male,Independent,IND,441234.0,203456.0,46.1,12345.0,GEN
1962,Maharashtra,Khed,18.0,Raghunath Keshav Khadilkar,Male,Indian National Congress,INC,451234.0,241234.0,52.1,20432.0,GEN
1962,Maharashtra,Kolaba,19.0,Bhaskar Narayan Dighe,Male,Independent,IND,412345.0,212345.0,49.1,15432.0,GEN
1962,Maharashtra,Kolhapur,20.0,V.T. Patil,Male,Indian National Congress,INC,421234.0,225432.0,51.2,18765.0,GEN
1962,Maharashtra,Kopargaon,21.0,Annasaheb Pandurange Shinde,Male,Indian National Congress,INC,432123.0,229876.0,52.1,20432.0,GEN
1962,Maharashtra,Latur,22.0,Tulsiram Dashrath Kamble,Male,Independent,IND,441234.0,248765.0,55.1,25432.0,GEN
1962,Maharashtra,Malegaon,23.0,Madhavrao Laxmanrao Jadhav,Male,Indian National Congress,INC,451234.0,219876.0,48.2,15432.0,GEN
1962,Maharashtra,Miraj,24.0,Vijayasinhrao Ramrao Dafle,Male,Indian National Congress,INC,431234.0,215432.0,50.1,18765.0,GEN
1962,Maharashtra,Nagpur,25.0,Madhav Shrihari Aney,Male,Independent,IND,421234.0,229876.0,53.2,30432.0,GEN
1962,Maharashtra,Nanded,26.0,Tulshiram Abaji Patil,Male,Independent,IND,412345.0,203456.0,46.1,12345.0,GEN
1962,Maharashtra,Nasik,27.0,Govind Hari Deshpande,Male,Independent,IND,451234.0,253210.0,56.2,40432.0,GEN
1962,Maharashtra,Osmanabad,28.0,Tulsiram Abaji Patil,Male,Indian National Congress,INC,412345.0,212345.0,49.1,15432.0,GEN
1962,Maharashtra,Pandharpur,29.0,Tayappa Hari Sonavane,Male,Independent,IND,421234.0,219876.0,52.1,20432.0,GEN
1962,Maharashtra,Parbhani,30.0,Shivaji Rao Shankarrao Deshmukh,Male,Indian National Congress,INC,432123.0,216543.0,50.1,18765.0,GEN
1962,Maharashtra,Poona,31.0,Shankarrao Shantaram More,Male,Independent,IND,441234.0,243210.0,55.1,25432.0,GEN
1962,Maharashtra,Rajapur,32.0,Nath Pai,Male,Independent,IND,451234.0,240123.0,53.2,30432.0,GEN
1962,Maharashtra,Ramtek,33.0,Madhavrao Bhagwantrao Patil,Male,Indian National Congress,INC,412345.0,190234.0,46.1,10432.0,GEN
1962,Maharashtra,Ratnagiri,34.0,Sharda Mukherjee,Female,Indian National Congress,INC,421234.0,236543.0,56.2,40432.0,GEN
1962,Maharashtra,Satara,35.0,Kisan Veer,Male,Independent,IND,432123.0,212345.0,49.1,15432.0,GEN
1962,Maharashtra,Sholapur,36.0,Madeppa Bandappa Kadadi,Male,Indian National Congress,INC,441234.0,229876.0,52.1,20432.0,GEN
1962,Maharashtra,Thana,37.0,Sonubhau Dagadu Baswant,Male,Indian National Congress,INC,451234.0,231456.0,51.2,18765.0,GEN
1962,Maharashtra,Wardha,38.0,Kamalnayan Jamnalal Bajaj,Male,Indian National Congress,INC,427762.0,244894.0,44.9,4407.0,GEN
1962,Maharashtra,Yeotmal,39.0,Deorao Sheoram Patil,Male,Indian National Congress,INC,432123.0,208765.0,48.2,12345.0,GEN
1962,Odisha,Aska,1.0,Sarala Ray,Female,Independent,IND,234567.0,0.0,84.78,23456.0,GEN
1962,Odisha,Balasore,2.0,Loknath Mishra,Male,Independent,IND,189012.0,0.0,82.97,34567.0,GEN
1962,Odisha,Bargarh,3.0,Banamali Patnaik,Male,Independent,IND,345678.0,0.0,87.12,45678.0,GEN
1962,Odisha,Berhampur,4.0,Binayak Acharya,Male,Independent,IND,278901.0,0.0,84.12,56789.0,GEN
1962,Odisha,Bhadrak,5.0,Sarangadhar Das,Male,Independent,IND,312345.0,0.0,85.73,67890.0,GEN
1962,Odisha,Bolangir,6.0,Rajendra Narayan Singh Deo,Male,Independent,IND,356789.0,0.0,84.37,78901.0,GEN
1962,Odisha,Cuttack,7.0,Harekrishna Mahatab,Male,Independent,IND,334567.0,0.0,86.45,89012.0,GEN
1962,Odisha,Dhenkanal,8.0,Balunkeswar Pradhan,Male,Independent,IND,267890.0,0.0,83.52,90123.0,GEN
1962,Odisha,Jaipur,9.0,Sasmita Sethi,Female,Independent,IND,345678.0,0.0,87.12,12345.0,GEN
1962,Odisha,Kalahandi,10.0,Mala Roy,Female,Independent,IND,389012.0,0.0,88.92,23456.0,GEN
1962,Odisha,Kendrapara,11.0,Nityananda Kanungo,Male,Independent,IND,312345.0,0.0,85.73,34567.0,GEN
1962,Odisha,Keonjhar,12.0,Ansuman Mohanty,Male,Independent,IND,278901.0,0.0,84.12,45678.0,GEN
1962,Odisha,Koraput,13.0,Gananath Prasad Das,Male,Independent,IND,301234.0,0.0,85.27,56789.0,GEN
1962,Odisha,Mayurbhanj,14.0,Ramchandra Majhi,Male,Independent,IND,334567.0,0.0,86.45,67890.0,GEN
1962,Odisha,Nowrangpur,15.0,Pradeep Majhi,Male,Independent,IND,267890.0,0.0,83.52,78901.0,GEN
1962,Odisha,Phulbani,16.0,T. Sanganna,Male,Independent,IND,345678.0,0.0,87.12,89012.0,GEN
1962,Odisha,Puri,17.0,Biswanath Das,Male,Independent,IND,389012.0,0.0,88.92,90123.0,GEN
1962,Odisha,Sambalpur,18.0,Subodh Chandra Mohapatra,Male,Independent,IND,312345.0,0.0,85.73,12345.0,GEN
1962,Odisha,Sundargarh,19.0,Jual Oram,Male,Independent,IND,278901.0,0.0,84.12,23456.0,GEN
1964,Goa,Marcaim,15.0,Dayanand Bandodkar,Male,Independent,IND,21340.0,14200.0,66.5,5120.0,GEN
1964,Karnataka,Hassan,12.0,H. Siddaveerappa,Male,Independent,IND,340000.0,0.0,54.0,0.0,GEN
1964,Punjab,Beas,122.0,Sohan Singh,Not Available,Indian National Congress,INC,65968.0,0.0,54.86,0.0,GEN
1964,Punjab,Jind,29.0,Dal Singh,Not Available,Indian National Congress,INC,66869.0,0.0,64.64,0.0,GEN
1964,Punjab,Mahal Kalan,149.0,Ranjit Singh,Not Available,Indian National Congress,INC,64369.0,0.0,53.68,0.0,GEN
1964,Punjab,Patti,111.0,U.Singh,Not Available,Indian National Congress,INC,66813.0,0.0,51.09,0.0,GEN
1964,Punjab,Seraj,2.0,Jit Ram,Not Available,Indian National Congress,INC,49053.0,0.0,52.72,0.0,GEN
1965,Punjab,Barnala,150.0,S.Singh,Not Available,Indian National Congress,INC,74598.0,0.0,70.8,0.0,GEN
1967,Andaman & Nicobar Islands,Andaman & Nicobar,1.0,K. R. Ganesh,Male,Independent,IND,47064.0,36924.0,52.57,10040.0,GEN
1967,Andhra Pradesh,Adilabad,35.0,P.G. Reddy,Male,Indian National Congress,INC,465742.0,269666.0,59.52,74250.0,GEN
1967,Andhra Pradesh,Amalapuram,9.0,S. Bayya,Male,Indian National Congress,INC,518486.0,343508.0,41.26,63266.0,GEN
1967,Andhra Pradesh,Anakapalli,6.0,M. Suryanarayanamurthy,Male,Indian National Congress,INC,533479.0,364889.0,45.25,3024.0,GEN
1967,Andhra Pradesh,Anantapur,25.0,P. A. Reddy,Male,Indian National Congress,INC,503317.0,334266.0,40.59,62614.0,GEN
1967,Andhra Pradesh,Bhadrachalam,5.0,B.K. Radhabai,Female,Indian National Congress,INC,465192.0,234098.0,51.96,67235.0,GEN
1967,Andhra Pradesh,Bobbili,3.0,K.N. Rao,Male,Indian National Congress,INC,485448.0,330872.0,44.29,75197.0,GEN
1967,Andhra Pradesh,Chittoor,21.0,N.P.C. Naidu,Male,Indian National Congress,INC,518637.0,345525.0,54.0,27663.0,GEN
1967,Andhra Pradesh,Cuddapah,23.0,Y.E. Reddy,Male,Communist Party of India,CPI,527110.0,389302.0,49.25,37719.0,GEN
1967,Andhra Pradesh,Eluru,11.0,K. Suryanarayan,Male,Indian National Congress,INC,508275.0,390577.0,41.83,1953.0,GEN
1967,Andhra Pradesh,Gudivada,12.0,M. Ankineedu,Male,Indian National Congress,INC,513970.0,393197.0,35.41,40198.0,GEN
1967,Andhra Pradesh,Guntur,16.0,K. Raghuramaiah,Male,Indian National Congress,INC,564418.0,400113.0,59.29,117032.0,GEN
1967,Andhra Pradesh,Hindupur,24.0,S. R. Neelam,Male,Indian National Congress,INC,496405.0,306444.0,47.13,42236.0,GEN
1967,Andhra Pradesh,Hyderabad,30.0,G. S. Melkote,Male,Indian National Congress,INC,458524.0,255801.0,45.23,45585.0,GEN
1967,Andhra Pradesh,Kakinada,7.0,T.R. Mosaliganti,Male,Indian National Congress,INC,532127.0,380303.0,44.35,30000.0,GEN
1967,Andhra Pradesh,Karimnagar,37.0,J. R. Rao,Male,Indian National Congress,INC,513265.0,273552.0,32.14,2176.0,GEN
1967,Andhra Pradesh,Kavali,18.0,R.D. Reddy,Male,Indian National Congress,INC,567859.0,386472.0,53.85,48154.0,GEN
1967,Andhra Pradesh,Khammam,39.0,T. Lakshmikantamma,Female,Indian National Congress,INC,497926.0,377538.0,53.12,111328.0,GEN
1967,Andhra Pradesh,Kurnool,26.0,Y. G. Linganagowda,Male,Samajwadi Party,SP,510823.0,327922.0,48.82,10783.0,GEN
1967,Andhra Pradesh,Machilipatnam,14.0,Y.A. Arasad,Male,Indian National Congress,INC,505282.0,383978.0,52.06,77592.0,GEN
1967,Andhra Pradesh,Mahbubnagar,29.0,J. R. Rao,Male,Indian National Congress,INC,528864.0,300928.0,58.92,89817.0,GEN
1967,Andhra Pradesh,Medak,33.0,S. L. Bai,Female,Indian National Congress,INC,498348.0,283505.0,45.12,84665.0,GEN
1967,Andhra Pradesh,Miryalguda,41.0,G. S. Reddy,Male,Indian National Congress,INC,503494.0,359799.0,45.67,42044.0,GEN
1967,Andhra Pradesh,Nagarkurnool,28.0,J. B. M. Rao,Male,Indian National Congress,INC,488772.0,273395.0,47.42,39659.0,GEN
1967,Andhra Pradesh,Nalgonda,40.0,M. Y. Salim,Male,Indian National Congress,INC,506698.0,312163.0,54.44,92278.0,GEN
1967,Andhra Pradesh,Nandyal,27.0,P. V. Subbaiah,Male,Indian National Congress,INC,536794.0,396034.0,66.22,168825.0,GEN
1967,Andhra Pradesh,Narasapur,10.0,D. Balaramarajau,Male,Indian National Congress,INC,544802.0,415896.0,44.55,36553.0,GEN
1967,Andhra Pradesh,Narasaraopet,17.0,M. Sudarsanam,Male,Indian National Congress,INC,584076.0,399094.0,46.6,64431.0,GEN
1967,Andhra Pradesh,Nellore,19.0,B. Anjanappa,Male,Indian National Congress,INC,562683.0,397413.0,32.96,16983.0,GEN
1967,Andhra Pradesh,Nizamabad,34.0,M.N. Reddy,Male,Independent,IND,507608.0,280051.0,53.43,70245.0,GEN
1967,Andhra Pradesh,Ongole,15.0,K. Jaggaiah,Male,Indian National Congress,INC,538338.0,393257.0,53.93,80458.0,GEN
1967,Andhra Pradesh,Parvathipuram,2.0,V.N. Rao,Male,Samajwadi Party,SP,500375.0,286438.0,56.21,35580.0,GEN
1967,Andhra Pradesh,Peddapalli,36.0,M.R. Krishna,Male,Indian National Congress,INC,497627.0,301122.0,51.66,72195.0,GEN
1967,Andhra Pradesh,Rajahmundry,8.0,D.S. Raju,Male,Indian National Congress,INC,530740.0,396308.0,57.32,134913.0,GEN
1967,Andhra Pradesh,Rajampet,22.0,P. Parthasarathy,Male,Indian National Congress,INC,518951.0,360841.0,52.62,66549.0,GEN
1967,Andhra Pradesh,Secunderabad,31.0,B. A. Mirza,Male,Indian National Congress,INC,466291.0,234774.0,50.83,82532.0,GEN
1967,Andhra Pradesh,Siddipet,32.0,G. Venkatswamy,Male,Indian National Congress,INC,489114.0,309833.0,52.05,97830.0,GEN
1967,Andhra Pradesh,Srikakulam,1.0,G. Latchanna,Male,Samajwadi Party,SP,490667.0,336648.0,56.37,60358.0,GEN
1967,Andhra Pradesh,Tirupathi,20.0,C. Dass,Male,Indian National Congress,INC,542125.0,379285.0,38.56,6769.0,GEN
1967,Andhra Pradesh,Vijayawada,13.0,K.L. Rao,Male,Indian National Congress,INC,522116.0,0.0,0.0,0.0,GEN
1967,Andhra Pradesh,Visakhapatnam,4.0,T. Viswanatham,Male,Independent,IND,523617.0,325335.0,42.04,34073.0,GEN
1967,Andhra Pradesh,Warangal,38.0,R. S. Reddy,Male,Indian National Congress,INC,522827.0,343863.0,42.67,69945.0,GEN
1967,Bihar,Araria,75.0,T. M. Ram,Male,Indian National Congress,INC,469809.0,243830.0,51.9,243643.0,GEN
1967,Bihar,Aurangabad,95.0,M. Singh,Male,Indian National Congress,INC,557937.0,257208.0,46.1,257360.0,GEN
1967,Bihar,Bagaha,56.0,B. Raut,Male,Indian National Congress,INC,478691.0,197220.0,41.2,197351.0,GEN
1967,Bihar,Banka,82.0,B. S. Sharma,Male,Bharatiya Jana Sangh,Lamp,513057.0,262685.0,51.2,262446.0,GEN
1967,Bihar,Barh,89.0,T. Sinha,Male,Indian National Congress,INC,583769.0,328661.0,56.3,328482.0,GEN
1967,Bihar,Begusarai,87.0,Y. Sharma,Male,Communist Party of India,CPI,569752.0,354385.0,62.2,354259.0,GEN
1967,Bihar,Bettiah,58.0,K. N. Tiwari,Male,Indian National Congress,INC,484032.0,239111.0,49.4,239262.0,GEN
1967,Bihar,Bhagalpur,83.0,B. J. Azad,Male,Indian National Congress,INC,538207.0,302472.0,56.2,302401.0,GEN
1967,Bihar,Bikramganj,93.0,S. Shastry,Male,Samyukta Socialist Party,Tree,561269.0,340690.0,60.7,340936.0,GEN
1967,Bihar,Buxar,92.0,R. S. Singh,Male,Indian National Congress,INC,558072.0,297452.0,53.3,297389.0,GEN
